county,precinct_code,precinct,office,district,candidate,party,votes
Newton,13,REDING PRECINCT,U.S. Senate,,Jonathan Dine,LIB,29
Newton,13,REDING PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,13,REDING PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,13,REDING PRECINCT,U.S. Senate,,Paul Venable,OTH,3
Newton,13,REDING PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,13,REDING PRECINCT,U.S. Senate,,Steve Price,,0
Newton,13,REDING PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,13,REDING PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,144
Newton,13,REDING PRECINCT,U.S. Senate,,Write-In,,0
Newton,14,RITCHEY PRECINCT,U.S. Senate,,David Kirk,,0
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Eric Schmitt,REP,270
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Jonathan Dine,LIB,3
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Paul Venable,OTH,3
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Steve Price,,0
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,42
Newton,14,RITCHEY PRECINCT,U.S. Senate,,Write-In,,0
Newton,15,SENECA  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,15,SENECA  PRECINCT,U.S. Senate,,Eric Schmitt,REP,1032
Newton,15,SENECA  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,15,SENECA  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,17
Newton,15,SENECA  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,15,SENECA  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,15,SENECA  PRECINCT,U.S. Senate,,Paul Venable,OTH,3
Newton,15,SENECA  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,15,SENECA  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,15,SENECA  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,15,SENECA  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,143
Newton,15,SENECA  PRECINCT,U.S. Senate,,Write-In,,0
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,David Kirk,,0
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Eric Schmitt,REP,249
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Jonathan Dine,LIB,5
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Paul Venable,OTH,1
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Steve Price,,0
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,93
Newton,16,STAPLES EAST PRECINCT,U.S. Senate,,Write-In,,0
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Eric Schmitt,REP,553
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,10
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Paul Venable,OTH,4
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,195
Newton,17,STAPLES WEST  PRECINCT,U.S. Senate,,Write-In,,0
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,David Kirk,,0
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Eric Schmitt,REP,393
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Jonathan Dine,LIB,12
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Paul Venable,OTH,4
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Steve Price,,0
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,195
Newton,18,STAPLES #21 PRECINCT,U.S. Senate,,Write-In,,0
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,David Kirk,,0
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Eric Schmitt,REP,721
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Jonathan Dine,LIB,13
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Paul Venable,OTH,5
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Steve Price,,0
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,293
Newton,19,STAPLES #27 PRECINCT,U.S. Senate,,Write-In,,0
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Eric Schmitt,REP,1216
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,33
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Paul Venable,OTH,7
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,137
Newton,2,DIAMOND  PRECINCT,U.S. Senate,,Write-In,,0
Newton,20,STELLA  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,20,STELLA  PRECINCT,U.S. Senate,,Eric Schmitt,REP,266
Newton,20,STELLA  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,20,STELLA  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,3
Newton,20,STELLA  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,20,STELLA  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,20,STELLA  PRECINCT,U.S. Senate,,Paul Venable,OTH,5
Newton,20,STELLA  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,20,STELLA  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,20,STELLA  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,20,STELLA  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,30
Newton,20,STELLA  PRECINCT,U.S. Senate,,Write-In,,0
Newton,21,THURMAN  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Eric Schmitt,REP,872
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,26
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Paul Venable,OTH,7
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,251
Newton,21,THURMAN  PRECINCT,U.S. Senate,,Write-In,,0
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Eric Schmitt,REP,245
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,5
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Paul Venable,OTH,4
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,73
Newton,22,WENTWORTH  PRECINCT,U.S. Senate,,Write-In,,0
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Eric Schmitt,REP,801
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,9
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Paul Venable,OTH,4
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,97
Newton,23,WESTVIEW  PRECINCT,U.S. Senate,,Write-In,,0
Newton,24,ABSENTEE,U.S. Senate,,David Kirk,,0
Newton,24,ABSENTEE,U.S. Senate,,Eric Schmitt,REP,1221
Newton,24,ABSENTEE,U.S. Senate,,Gina Bufe,,0
Newton,24,ABSENTEE,U.S. Senate,,Jonathan Dine,LIB,17
Newton,24,ABSENTEE,U.S. Senate,,Martin Lindstedt,,0
Newton,24,ABSENTEE,U.S. Senate,,Nathan Mooney,,0
Newton,24,ABSENTEE,U.S. Senate,,Paul Venable,OTH,7
Newton,24,ABSENTEE,U.S. Senate,,Rik Combs,,0
Newton,24,ABSENTEE,U.S. Senate,,Steve Price,,0
Newton,24,ABSENTEE,U.S. Senate,,Theo Brown,,0
Newton,24,ABSENTEE,U.S. Senate,,Trudy Busch Valentine,DEM,601
Newton,24,ABSENTEE,U.S. Senate,,Write-In,,0
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Eric Schmitt,REP,241
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,9
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Paul Venable,OTH,5
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,43
Newton,3,FAIRVIEW  PRECINCT,U.S. Senate,,Write-In,,0
Newton,4,GRANBY  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Eric Schmitt,REP,1052
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,16
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Paul Venable,OTH,6
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,156
Newton,4,GRANBY  PRECINCT,U.S. Senate,,Write-In,,0
Newton,5,HORNET PRECINCT,U.S. Senate,,David Kirk,,0
Newton,5,HORNET PRECINCT,U.S. Senate,,Eric Schmitt,REP,1104
Newton,5,HORNET PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,5,HORNET PRECINCT,U.S. Senate,,Jonathan Dine,LIB,26
Newton,5,HORNET PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,5,HORNET PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,5,HORNET PRECINCT,U.S. Senate,,Paul Venable,OTH,5
Newton,5,HORNET PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,5,HORNET PRECINCT,U.S. Senate,,Steve Price,,0
Newton,5,HORNET PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,5,HORNET PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,199
Newton,5,HORNET PRECINCT,U.S. Senate,,Write-In,,0
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,David Kirk,,0
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Eric Schmitt,REP,693
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Jonathan Dine,LIB,9
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Paul Venable,OTH,4
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Steve Price,,0
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,146
Newton,6,EAST NEOSHO PRECINCT,U.S. Senate,,Write-In,,0
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Eric Schmitt,REP,1267
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,30
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Paul Venable,OTH,4
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,192
Newton,7,WEST NEOSHO  PRECINCT,U.S. Senate,,Write-In,,0
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,David Kirk,,0
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Eric Schmitt,REP,756
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Jonathan Dine,LIB,24
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Paul Venable,OTH,12
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Steve Price,,0
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,271
Newton,8,NEOSHO #1  PRECINCT,U.S. Senate,,Write-In,,0
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,David Kirk,,0
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Eric Schmitt,REP,471
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Gina Bufe,,0
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Jonathan Dine,LIB,23
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Martin Lindstedt,,0
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Nathan Mooney,,0
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Paul Venable,OTH,3
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Rik Combs,,0
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Steve Price,,0
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Theo Brown,,0
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Trudy Busch Valentine,DEM,121
Newton,9,NEOSHO #2 PRECINCT,U.S. Senate,,Write-In,,0
Nodaway,01,ATCHISON (CLEARMONT),Constitutional Amendment 1,,No,,90
Nodaway,01,ATCHISON (CLEARMONT),Constitutional Amendment 1,,Yes,,62
Nodaway,02,GRANT (BARNARD),Constitutional Amendment 1,,No,,129
Nodaway,02,GRANT (BARNARD),Constitutional Amendment 1,,Yes,,88
Nodaway,03,GREEN (QUITMAN),Constitutional Amendment 1,,No,,39
Nodaway,03,GREEN (QUITMAN),Constitutional Amendment 1,,Yes,,47
Nodaway,04,HOPKINS (HOPKINS),Constitutional Amendment 1,,No,,115
Nodaway,04,HOPKINS (HOPKINS),Constitutional Amendment 1,,Yes,,79
Nodaway,05,HUGHES (GRAHAM),Constitutional Amendment 1,,No,,116
Nodaway,05,HUGHES (GRAHAM),Constitutional Amendment 1,,Yes,,61
Nodaway,07,INDEPENDENCE (PARNELL),Constitutional Amendment 1,,No,,69
Nodaway,07,INDEPENDENCE (PARNELL),Constitutional Amendment 1,,Yes,,30
Nodaway,08,JACKSON (RAVENWOOD),Constitutional Amendment 1,,No,,202
Nodaway,08,JACKSON (RAVENWOOD),Constitutional Amendment 1,,Yes,,158
Nodaway,09,JEFFERSON (CONCEPTION JCT),Constitutional Amendment 1,,No,,169
Nodaway,09,JEFFERSON (CONCEPTION JCT),Constitutional Amendment 1,,Yes,,123
Nodaway,10,LINCOLN (ELMO),Constitutional Amendment 1,,No,,77
Nodaway,10,LINCOLN (ELMO),Constitutional Amendment 1,,Yes,,51
Nodaway,11,MONROE (SKIDMORE),Constitutional Amendment 1,,No,,92
Nodaway,11,MONROE (SKIDMORE),Constitutional Amendment 1,,Yes,,58
Nodaway,12,NODAWAY (BURL JCT),Constitutional Amendment 1,,No,,178
Nodaway,12,NODAWAY (BURL JCT),Constitutional Amendment 1,,Yes,,108
Nodaway,13,POLK A (MARYVILLE),Constitutional Amendment 1,,No,,767
Nodaway,13,POLK A (MARYVILLE),Constitutional Amendment 1,,Yes,,636
Nodaway,17,POLK E (MARYVILLE),Constitutional Amendment 1,,No,,285
Nodaway,17,POLK E (MARYVILLE),Constitutional Amendment 1,,Yes,,271
Nodaway,18,UNION (PICKERING),Constitutional Amendment 1,,No,,101
Nodaway,18,UNION (PICKERING),Constitutional Amendment 1,,Yes,,61
Nodaway,19,WASHINGTON (GUILFORD),Constitutional Amendment 1,,No,,78
Nodaway,19,WASHINGTON (GUILFORD),Constitutional Amendment 1,,Yes,,51
Nodaway,20,WHITE CLOUD,Constitutional Amendment 1,,No,,139
Nodaway,20,WHITE CLOUD,Constitutional Amendment 1,,Yes,,76
Nodaway,23,CENTRAL POLLING,Constitutional Amendment 1,,No,,21
Nodaway,23,CENTRAL POLLING,Constitutional Amendment 1,,Yes,,23
Nodaway,24,POLK B/C,Constitutional Amendment 1,,No,,695
Nodaway,24,POLK B/C,Constitutional Amendment 1,,Yes,,671
Nodaway,25,ABSENTEE,Constitutional Amendment 1,,No,,394
Nodaway,25,ABSENTEE,Constitutional Amendment 1,,Yes,,313
Nodaway,01,ATCHISON (CLEARMONT),Constitutional Amendment 3,,No,,111
Nodaway,01,ATCHISON (CLEARMONT),Constitutional Amendment 3,,Yes,,45
Nodaway,02,GRANT (BARNARD),Constitutional Amendment 3,,No,,142
Nodaway,02,GRANT (BARNARD),Constitutional Amendment 3,,Yes,,86
Nodaway,03,GREEN (QUITMAN),Constitutional Amendment 3,,No,,62
Nodaway,03,GREEN (QUITMAN),Constitutional Amendment 3,,Yes,,30
Nodaway,04,HOPKINS (HOPKINS),Constitutional Amendment 3,,No,,118
Nodaway,04,HOPKINS (HOPKINS),Constitutional Amendment 3,,Yes,,90
Nodaway,05,HUGHES (GRAHAM),Constitutional Amendment 3,,No,,129
Nodaway,05,HUGHES (GRAHAM),Constitutional Amendment 3,,Yes,,51
Nodaway,07,INDEPENDENCE (PARNELL),Constitutional Amendment 3,,No,,68
Nodaway,07,INDEPENDENCE (PARNELL),Constitutional Amendment 3,,Yes,,36
Nodaway,08,JACKSON (RAVENWOOD),Constitutional Amendment 3,,No,,268
Nodaway,08,JACKSON (RAVENWOOD),Constitutional Amendment 3,,Yes,,103
Nodaway,09,JEFFERSON (CONCEPTION JCT),Constitutional Amendment 3,,No,,240
Nodaway,09,JEFFERSON (CONCEPTION JCT),Constitutional Amendment 3,,Yes,,66
Nodaway,10,LINCOLN (ELMO),Constitutional Amendment 3,,No,,82
Nodaway,10,LINCOLN (ELMO),Constitutional Amendment 3,,Yes,,52
Nodaway,11,MONROE (SKIDMORE),Constitutional Amendment 3,,No,,101
Nodaway,11,MONROE (SKIDMORE),Constitutional Amendment 3,,Yes,,59
Nodaway,12,NODAWAY (BURL JCT),Constitutional Amendment 3,,No,,197
Nodaway,12,NODAWAY (BURL JCT),Constitutional Amendment 3,,Yes,,101
Nodaway,13,POLK A (MARYVILLE),Constitutional Amendment 3,,No,,840
Nodaway,13,POLK A (MARYVILLE),Constitutional Amendment 3,,Yes,,616
Nodaway,17,POLK E (MARYVILLE),Constitutional Amendment 3,,No,,384
Nodaway,17,POLK E (MARYVILLE),Constitutional Amendment 3,,Yes,,195
Nodaway,18,UNION (PICKERING),Constitutional Amendment 3,,No,,118
Nodaway,18,UNION (PICKERING),Constitutional Amendment 3,,Yes,,54
Nodaway,19,WASHINGTON (GUILFORD),Constitutional Amendment 3,,No,,96
Nodaway,19,WASHINGTON (GUILFORD),Constitutional Amendment 3,,Yes,,40
Nodaway,20,WHITE CLOUD,Constitutional Amendment 3,,No,,172
Nodaway,20,WHITE CLOUD,Constitutional Amendment 3,,Yes,,52
Nodaway,23,CENTRAL POLLING,Constitutional Amendment 3,,No,,19
Nodaway,23,CENTRAL POLLING,Constitutional Amendment 3,,Yes,,29
Nodaway,24,POLK B/C,Constitutional Amendment 3,,No,,762
Nodaway,24,POLK B/C,Constitutional Amendment 3,,Yes,,672
Nodaway,25,ABSENTEE,Constitutional Amendment 3,,No,,426
Nodaway,25,ABSENTEE,Constitutional Amendment 3,,Yes,,311
Nodaway,01,ATCHISON (CLEARMONT),Constitutional Amendment 4,,No,,57
Nodaway,01,ATCHISON (CLEARMONT),Constitutional Amendment 4,,Yes,,94
Nodaway,02,GRANT (BARNARD),Constitutional Amendment 4,,No,,81
Nodaway,02,GRANT (BARNARD),Constitutional Amendment 4,,Yes,,141
Nodaway,03,GREEN (QUITMAN),Constitutional Amendment 4,,No,,36
Nodaway,03,GREEN (QUITMAN),Constitutional Amendment 4,,Yes,,51
Nodaway,04,HOPKINS (HOPKINS),Constitutional Amendment 4,,No,,74
Nodaway,04,HOPKINS (HOPKINS),Constitutional Amendment 4,,Yes,,125
Nodaway,05,HUGHES (GRAHAM),Constitutional Amendment 4,,No,,66
Nodaway,05,HUGHES (GRAHAM),Constitutional Amendment 4,,Yes,,110
Nodaway,07,INDEPENDENCE (PARNELL),Constitutional Amendment 4,,No,,51
Nodaway,07,INDEPENDENCE (PARNELL),Constitutional Amendment 4,,Yes,,50
Nodaway,08,JACKSON (RAVENWOOD),Constitutional Amendment 4,,No,,125
Nodaway,08,JACKSON (RAVENWOOD),Constitutional Amendment 4,,Yes,,241
Nodaway,09,JEFFERSON (CONCEPTION JCT),Constitutional Amendment 4,,No,,108
Nodaway,09,JEFFERSON (CONCEPTION JCT),Constitutional Amendment 4,,Yes,,188
Nodaway,10,LINCOLN (ELMO),Constitutional Amendment 4,,No,,49
Nodaway,10,LINCOLN (ELMO),Constitutional Amendment 4,,Yes,,83
Nodaway,11,MONROE (SKIDMORE),Constitutional Amendment 4,,No,,55
Nodaway,11,MONROE (SKIDMORE),Constitutional Amendment 4,,Yes,,104
Nodaway,12,NODAWAY (BURL JCT),Constitutional Amendment 4,,No,,96
Nodaway,12,NODAWAY (BURL JCT),Constitutional Amendment 4,,Yes,,197
Nodaway,13,POLK A (MARYVILLE),Constitutional Amendment 4,,No,,480
Nodaway,13,POLK A (MARYVILLE),Constitutional Amendment 4,,Yes,,938
Nodaway,17,POLK E (MARYVILLE),Constitutional Amendment 4,,No,,188
Nodaway,17,POLK E (MARYVILLE),Constitutional Amendment 4,,Yes,,376
Nodaway,18,UNION (PICKERING),Constitutional Amendment 4,,No,,51
Nodaway,18,UNION (PICKERING),Constitutional Amendment 4,,Yes,,107
Nodaway,19,WASHINGTON (GUILFORD),Constitutional Amendment 4,,No,,52
Nodaway,19,WASHINGTON (GUILFORD),Constitutional Amendment 4,,Yes,,78
Nodaway,20,WHITE CLOUD,Constitutional Amendment 4,,No,,75
