county,precinct,office,district,candidate,party,votes
CALLAWAY,006 FULTON-WD. 1,U.S. House,9,Tamara Millay,LIB,14
CALLAWAY,006 FULTON-WD. 1,U.S. House,9,Chris Earl,CST,5
CALLAWAY,006 FULTON-WD. 1,U.S. House,9,Linda Jacobsen,DEM,487
CALLAWAY,006 FULTON-WD. 1,U.S. Senate,,Don Griffin,CST,6
CALLAWAY,006 FULTON-WD. 1,U.S. Senate,,Nancy Farmer,DEM,536
CALLAWAY,006 FULTON-WD. 1,U.S. Senate,,Christopher Bond,REP,846
CALLAWAY,006 FULTON-WD. 1,U.S. Senate,,Kevin Tull,LIB,15
CALLAWAY,007 FULTON-WD. 2,Attorney General,,Jeremiah Nixon,DEM,187
CALLAWAY,007 FULTON-WD. 2,Attorney General,,Christopher Byrd,REP,85
CALLAWAY,007 FULTON-WD. 2,Attorney General,,David Browning,LIB,5
CALLAWAY,007 FULTON-WD. 2,Attorney General,,David Fry,CST,3
CALLAWAY,007 FULTON-WD. 2,Governor,,Claire McCaskill,DEM,135
CALLAWAY,007 FULTON-WD. 2,Governor,,Matthew Blunt,REP,150
CALLAWAY,007 FULTON-WD. 2,Governor,,John Swenson,LIB,3
CALLAWAY,007 FULTON-WD. 2,Governor,,Robert Wells,CST,2
CALLAWAY,007 FULTON-WD. 2,Governor,,Kenneth Johnson,WI,0
CALLAWAY,007 FULTON-WD. 2,Lieutenant Governor,,Rebecca Cook,DEM,132
CALLAWAY,007 FULTON-WD. 2,Lieutenant Governor,,Peter Kinder,REP,141
CALLAWAY,007 FULTON-WD. 2,Lieutenant Governor,,Michael Ferguson,LIB,4
CALLAWAY,007 FULTON-WD. 2,Lieutenant Governor,,Bruce Hillis,CST,3
CALLAWAY,007 FULTON-WD. 2,Secretary Of State,,Robin Carnahan,DEM,152
CALLAWAY,007 FULTON-WD. 2,Secretary Of State,,Catherine Hanaway,REP,118
CALLAWAY,007 FULTON-WD. 2,Secretary Of State,,Christopher Davis,LIB,8
CALLAWAY,007 FULTON-WD. 2,Secretary Of State,,Donna Ivanovich,CST,3
CALLAWAY,007 FULTON-WD. 2,State House,20,John Stafford,DEM,134
CALLAWAY,007 FULTON-WD. 2,State House,20,Danielle Moore,REP,151
CALLAWAY,007 FULTON-WD. 2,State Treasurer,,Mark Powell,DEM,109
CALLAWAY,007 FULTON-WD. 2,State Treasurer,,Sarah Steelman,REP,167
CALLAWAY,007 FULTON-WD. 2,State Treasurer,,Lisa Emerson,LIB,4
CALLAWAY,007 FULTON-WD. 2,State Treasurer,,Chris Fluharty,CST,3
CALLAWAY,007 FULTON-WD. 2,President,,John F. Kerry,DEM,129
CALLAWAY,007 FULTON-WD. 2,President,,George W. Bush,REP,159
CALLAWAY,007 FULTON-WD. 2,President,,Michael Badnarik,LIB,3
CALLAWAY,007 FULTON-WD. 2,President,,Michael A. Peroutka,CST,0
CALLAWAY,007 FULTON-WD. 2,President,,Ralph Nader,WI,0
CALLAWAY,007 FULTON-WD. 2,U.S. House,9,Kenny Hulshof,REP,171
CALLAWAY,007 FULTON-WD. 2,U.S. House,9,Tamara Millay,LIB,1
CALLAWAY,007 FULTON-WD. 2,U.S. House,9,Chris Earl,CST,2
CALLAWAY,007 FULTON-WD. 2,U.S. House,9,Linda Jacobsen,DEM,108
CALLAWAY,007 FULTON-WD. 2,U.S. Senate,,Don Griffin,CST,3
CALLAWAY,007 FULTON-WD. 2,U.S. Senate,,Nancy Farmer,DEM,122
CALLAWAY,007 FULTON-WD. 2,U.S. Senate,,Christopher Bond,REP,155
CALLAWAY,007 FULTON-WD. 2,U.S. Senate,,Kevin Tull,LIB,2
CALLAWAY,008 FULTON-EAST,Attorney General,,Jeremiah Nixon,DEM,898
CALLAWAY,008 FULTON-EAST,Attorney General,,Christopher Byrd,REP,480
CALLAWAY,008 FULTON-EAST,Attorney General,,David Browning,LIB,22
CALLAWAY,008 FULTON-EAST,Attorney General,,David Fry,CST,9
CALLAWAY,008 FULTON-EAST,Governor,,Claire McCaskill,DEM,598
CALLAWAY,008 FULTON-EAST,Governor,,Matthew Blunt,REP,828
CALLAWAY,008 FULTON-EAST,Governor,,John Swenson,LIB,14
CALLAWAY,008 FULTON-EAST,Governor,,Robert Wells,CST,5
CALLAWAY,008 FULTON-EAST,Governor,,Kenneth Johnson,WI,0
CALLAWAY,008 FULTON-EAST,Lieutenant Governor,,Rebecca Cook,DEM,639
CALLAWAY,008 FULTON-EAST,Lieutenant Governor,,Peter Kinder,REP,725
CALLAWAY,008 FULTON-EAST,Lieutenant Governor,,Michael Ferguson,LIB,38
CALLAWAY,008 FULTON-EAST,Lieutenant Governor,,Bruce Hillis,CST,7
CALLAWAY,008 FULTON-EAST,Secretary Of State,,Robin Carnahan,DEM,693
CALLAWAY,008 FULTON-EAST,Secretary Of State,,Catherine Hanaway,REP,693
CALLAWAY,008 FULTON-EAST,Secretary Of State,,Christopher Davis,LIB,32
CALLAWAY,008 FULTON-EAST,Secretary Of State,,Donna Ivanovich,CST,3
CALLAWAY,008 FULTON-EAST,State House,20,John Stafford,DEM,516
CALLAWAY,008 FULTON-EAST,State House,20,Danielle Moore,REP,923
CALLAWAY,008 FULTON-EAST,State Treasurer,,Mark Powell,DEM,453
CALLAWAY,008 FULTON-EAST,State Treasurer,,Sarah Steelman,REP,920
CALLAWAY,008 FULTON-EAST,State Treasurer,,Lisa Emerson,LIB,33
CALLAWAY,008 FULTON-EAST,State Treasurer,,Chris Fluharty,CST,9
CALLAWAY,008 FULTON-EAST,President,,John F. Kerry,DEM,525
CALLAWAY,008 FULTON-EAST,President,,George W. Bush,REP,915
CALLAWAY,008 FULTON-EAST,President,,Michael Badnarik,LIB,4
CALLAWAY,008 FULTON-EAST,President,,Michael A. Peroutka,CST,2
CALLAWAY,008 FULTON-EAST,President,,Ralph Nader,WI,0
CALLAWAY,008 FULTON-EAST,U.S. House,9,Kenny Hulshof,REP,981
CALLAWAY,008 FULTON-EAST,U.S. House,9,Tamara Millay,LIB,11
CALLAWAY,008 FULTON-EAST,U.S. House,9,Chris Earl,CST,8
CALLAWAY,008 FULTON-EAST,U.S. House,9,Linda Jacobsen,DEM,425
CALLAWAY,008 FULTON-EAST,U.S. Senate,,Kevin Tull,LIB,17
CALLAWAY,008 FULTON-EAST,U.S. Senate,,Don Griffin,CST,3
CALLAWAY,008 FULTON-EAST,U.S. Senate,,Nancy Farmer,DEM,495
CALLAWAY,008 FULTON-EAST,U.S. Senate,,Christopher Bond,REP,917
CALLAWAY,009 FULTON-WD. 3,Attorney General,,Jeremiah Nixon,DEM,770
CALLAWAY,009 FULTON-WD. 3,Attorney General,,Christopher Byrd,REP,370
CALLAWAY,009 FULTON-WD. 3,Attorney General,,David Browning,LIB,22
CALLAWAY,009 FULTON-WD. 3,Attorney General,,David Fry,CST,8
CALLAWAY,009 FULTON-WD. 3,Governor,,Claire McCaskill,DEM,571
CALLAWAY,009 FULTON-WD. 3,Governor,,Matthew Blunt,REP,614
CALLAWAY,009 FULTON-WD. 3,Governor,,John Swenson,LIB,6
CALLAWAY,009 FULTON-WD. 3,Governor,,Robert Wells,CST,1
CALLAWAY,009 FULTON-WD. 3,Governor,,Kenneth Johnson,WI,0
CALLAWAY,009 FULTON-WD. 3,Lieutenant Governor,,Rebecca Cook,DEM,585
CALLAWAY,009 FULTON-WD. 3,Lieutenant Governor,,Peter Kinder,REP,549
CALLAWAY,009 FULTON-WD. 3,Lieutenant Governor,,Michael Ferguson,LIB,25
CALLAWAY,009 FULTON-WD. 3,Lieutenant Governor,,Bruce Hillis,CST,10
CALLAWAY,009 FULTON-WD. 3,Secretary Of State,,Robin Carnahan,DEM,658
CALLAWAY,009 FULTON-WD. 3,Secretary Of State,,Catherine Hanaway,REP,502
CALLAWAY,009 FULTON-WD. 3,Secretary Of State,,Christopher Davis,LIB,26
CALLAWAY,009 FULTON-WD. 3,Secretary Of State,,Donna Ivanovich,CST,3
CALLAWAY,009 FULTON-WD. 3,State House,20,John Stafford,DEM,512
CALLAWAY,009 FULTON-WD. 3,State House,20,Danielle Moore,REP,680
CALLAWAY,009 FULTON-WD. 3,State Treasurer,,Mark Powell,DEM,458
CALLAWAY,009 FULTON-WD. 3,State Treasurer,,Sarah Steelman,REP,685
CALLAWAY,009 FULTON-WD. 3,State Treasurer,,Lisa Emerson,LIB,24
CALLAWAY,009 FULTON-WD. 3,State Treasurer,,Chris Fluharty,CST,3
CALLAWAY,009 FULTON-WD. 3,President,,John F. Kerry,DEM,537
CALLAWAY,009 FULTON-WD. 3,President,,George W. Bush,REP,648
CALLAWAY,009 FULTON-WD. 3,President,,Michael Badnarik,LIB,5
CALLAWAY,009 FULTON-WD. 3,President,,Michael A. Peroutka,CST,0
CALLAWAY,009 FULTON-WD. 3,President,,Ralph Nader,WI,0
CALLAWAY,009 FULTON-WD. 3,U.S. House,9,Kenny Hulshof,REP,741
CALLAWAY,009 FULTON-WD. 3,U.S. House,9,Tamara Millay,LIB,13
CALLAWAY,009 FULTON-WD. 3,U.S. House,9,Chris Earl,CST,3
CALLAWAY,009 FULTON-WD. 3,U.S. House,9,Linda Jacobsen,DEM,424
CALLAWAY,009 FULTON-WD. 3,U.S. Senate,,Kevin Tull,LIB,5
CALLAWAY,009 FULTON-WD. 3,U.S. Senate,,Don Griffin,CST,3
CALLAWAY,009 FULTON-WD. 3,U.S. Senate,,Nancy Farmer,DEM,479
CALLAWAY,009 FULTON-WD. 3,U.S. Senate,,Christopher Bond,REP,697
CALLAWAY,010 FULTON-WD. 4,Attorney General,,Jeremiah Nixon,DEM,686
CALLAWAY,010 FULTON-WD. 4,Attorney General,,Christopher Byrd,REP,264
CALLAWAY,010 FULTON-WD. 4,Attorney General,,David Browning,LIB,28
CALLAWAY,010 FULTON-WD. 4,Attorney General,,David Fry,CST,7
CALLAWAY,010 FULTON-WD. 4,Governor,,Claire McCaskill,DEM,565
CALLAWAY,010 FULTON-WD. 4,Governor,,Matthew Blunt,REP,433
CALLAWAY,010 FULTON-WD. 4,Governor,,John Swenson,LIB,9
CALLAWAY,010 FULTON-WD. 4,Governor,,Robert Wells,CST,6
CALLAWAY,010 FULTON-WD. 4,Governor,,Kenneth Johnson,WI,0
CALLAWAY,010 FULTON-WD. 4,Lieutenant Governor,,Rebecca Cook,DEM,575
CALLAWAY,010 FULTON-WD. 4,Lieutenant Governor,,Peter Kinder,REP,384
CALLAWAY,010 FULTON-WD. 4,Lieutenant Governor,,Michael Ferguson,LIB,23
CALLAWAY,010 FULTON-WD. 4,Lieutenant Governor,,Bruce Hillis,CST,12
CALLAWAY,010 FULTON-WD. 4,Secretary Of State,,Robin Carnahan,DEM,585
CALLAWAY,010 FULTON-WD. 4,Secretary Of State,,Catherine Hanaway,REP,387
CALLAWAY,010 FULTON-WD. 4,Secretary Of State,,Christopher Davis,LIB,21
CALLAWAY,010 FULTON-WD. 4,Secretary Of State,,Donna Ivanovich,CST,6
CALLAWAY,010 FULTON-WD. 4,State House,20,John Stafford,DEM,481
CALLAWAY,010 FULTON-WD. 4,State House,20,Danielle Moore,REP,525
CALLAWAY,010 FULTON-WD. 4,State Treasurer,,Mark Powell,DEM,456
CALLAWAY,010 FULTON-WD. 4,State Treasurer,,Sarah Steelman,REP,505
CALLAWAY,010 FULTON-WD. 4,State Treasurer,,Lisa Emerson,LIB,23
CALLAWAY,010 FULTON-WD. 4,State Treasurer,,Chris Fluharty,CST,7
CALLAWAY,010 FULTON-WD. 4,President,,John F. Kerry,DEM,526
CALLAWAY,010 FULTON-WD. 4,President,,George W. Bush,REP,488
CALLAWAY,010 FULTON-WD. 4,President,,Michael Badnarik,LIB,2
CALLAWAY,010 FULTON-WD. 4,President,,Michael A. Peroutka,CST,2
CALLAWAY,010 FULTON-WD. 4,President,,Ralph Nader,WI,0
CALLAWAY,010 FULTON-WD. 4,U.S. House,9,Kenny Hulshof,REP,521
CALLAWAY,010 FULTON-WD. 4,U.S. House,9,Tamara Millay,LIB,18
CALLAWAY,010 FULTON-WD. 4,U.S. House,9,Chris Earl,CST,6
CALLAWAY,010 FULTON-WD. 4,U.S. House,9,Linda Jacobsen,DEM,455
CALLAWAY,010 FULTON-WD. 4,U.S. Senate,,Kevin Tull,LIB,13
CALLAWAY,010 FULTON-WD. 4,U.S. Senate,,Don Griffin,CST,4
CALLAWAY,010 FULTON-WD. 4,U.S. Senate,,Nancy Farmer,DEM,474
CALLAWAY,010 FULTON-WD. 4,U.S. Senate,,Christopher Bond,REP,515
CALLAWAY,011 FULTON-WEST,Attorney General,,Jeremiah Nixon,DEM,357
CALLAWAY,011 FULTON-WEST,Attorney General,,Christopher Byrd,REP,145
CALLAWAY,011 FULTON-WEST,Attorney General,,David Browning,LIB,12
CALLAWAY,011 FULTON-WEST,Attorney General,,David Fry,CST,4
CALLAWAY,011 FULTON-WEST,Governor,,Claire McCaskill,DEM,229
CALLAWAY,011 FULTON-WEST,Governor,,Matthew Blunt,REP,288
CALLAWAY,011 FULTON-WEST,Governor,,John Swenson,LIB,8
CALLAWAY,011 FULTON-WEST,Governor,,Robert Wells,CST,4
CALLAWAY,011 FULTON-WEST,Governor,,Kenneth Johnson,WI,0
CALLAWAY,011 FULTON-WEST,Lieutenant Governor,,Rebecca Cook,DEM,254
CALLAWAY,011 FULTON-WEST,Lieutenant Governor,,Peter Kinder,REP,239
CALLAWAY,011 FULTON-WEST,Lieutenant Governor,,Michael Ferguson,LIB,19
CALLAWAY,011 FULTON-WEST,Lieutenant Governor,,Bruce Hillis,CST,3
CALLAWAY,011 FULTON-WEST,Secretary Of State,,Robin Carnahan,DEM,272
CALLAWAY,011 FULTON-WEST,Secretary Of State,,Catherine Hanaway,REP,227
CALLAWAY,011 FULTON-WEST,Secretary Of State,,Christopher Davis,LIB,14
CALLAWAY,011 FULTON-WEST,Secretary Of State,,Donna Ivanovich,CST,4
CALLAWAY,011 FULTON-WEST,State House,20,John Stafford,DEM,197
CALLAWAY,011 FULTON-WEST,State House,20,Danielle Moore,REP,330
CALLAWAY,011 FULTON-WEST,State Treasurer,,Mark Powell,DEM,176
CALLAWAY,011 FULTON-WEST,State Treasurer,,Sarah Steelman,REP,322
CALLAWAY,011 FULTON-WEST,State Treasurer,,Lisa Emerson,LIB,10
CALLAWAY,011 FULTON-WEST,State Treasurer,,Chris Fluharty,CST,0
CALLAWAY,011 FULTON-WEST,President,,John F. Kerry,DEM,217
CALLAWAY,011 FULTON-WEST,President,,George W. Bush,REP,307
CALLAWAY,011 FULTON-WEST,President,,Michael Badnarik,LIB,3
CALLAWAY,011 FULTON-WEST,President,,Michael A. Peroutka,CST,1
CALLAWAY,011 FULTON-WEST,President,,Ralph Nader,WI,0
CALLAWAY,011 FULTON-WEST,U.S. House,9,Kenny Hulshof,REP,350
CALLAWAY,011 FULTON-WEST,U.S. House,9,Tamara Millay,LIB,7
CALLAWAY,011 FULTON-WEST,U.S. House,9,Chris Earl,CST,2
CALLAWAY,011 FULTON-WEST,U.S. House,9,Linda Jacobsen,DEM,165
CALLAWAY,011 FULTON-WEST,U.S. Senate,,Kevin Tull,LIB,10
CALLAWAY,011 FULTON-WEST,U.S. Senate,,Don Griffin,CST,1
CALLAWAY,011 FULTON-WEST,U.S. Senate,,Nancy Farmer,DEM,214
CALLAWAY,011 FULTON-WEST,U.S. Senate,,Christopher Bond,REP,304
CALLAWAY,012 GUTHRIE,Attorney General,,Jeremiah Nixon,DEM,172
CALLAWAY,012 GUTHRIE,Attorney General,,Christopher Byrd,REP,104
CALLAWAY,012 GUTHRIE,Attorney General,,David Browning,LIB,3
CALLAWAY,012 GUTHRIE,Attorney General,,David Fry,CST,3
CALLAWAY,012 GUTHRIE,Governor,,Claire McCaskill,DEM,113
CALLAWAY,012 GUTHRIE,Governor,,Matthew Blunt,REP,175
CALLAWAY,012 GUTHRIE,Governor,,John Swenson,LIB,1
CALLAWAY,012 GUTHRIE,Governor,,Robert Wells,CST,0
CALLAWAY,012 GUTHRIE,Governor,,Kenneth Johnson,WI,0
CALLAWAY,012 GUTHRIE,Lieutenant Governor,,Rebecca Cook,DEM,131
CALLAWAY,012 GUTHRIE,Lieutenant Governor,,Peter Kinder,REP,144
CALLAWAY,012 GUTHRIE,Lieutenant Governor,,Michael Ferguson,LIB,4
CALLAWAY,012 GUTHRIE,Lieutenant Governor,,Bruce Hillis,CST,0
CALLAWAY,012 GUTHRIE,Secretary Of State,,Robin Carnahan,DEM,128
CALLAWAY,012 GUTHRIE,Secretary Of State,,Catherine Hanaway,REP,149
CALLAWAY,012 GUTHRIE,Secretary Of State,,Christopher Davis,LIB,5
CALLAWAY,012 GUTHRIE,Secretary Of State,,Donna Ivanovich,CST,0
CALLAWAY,012 GUTHRIE,State House,20,John Stafford,DEM,104
CALLAWAY,012 GUTHRIE,State House,20,Danielle Moore,REP,180
CALLAWAY,012 GUTHRIE,State Treasurer,,Mark Powell,DEM,91
CALLAWAY,012 GUTHRIE,State Treasurer,,Sarah Steelman,REP,187
CALLAWAY,012 GUTHRIE,State Treasurer,,Lisa Emerson,LIB,2
CALLAWAY,012 GUTHRIE,State Treasurer,,Chris Fluharty,CST,1
CALLAWAY,012 GUTHRIE,President,,John F. Kerry,DEM,118
CALLAWAY,012 GUTHRIE,President,,George W. Bush,REP,170
CALLAWAY,012 GUTHRIE,President,,Michael Badnarik,LIB,1
CALLAWAY,012 GUTHRIE,President,,Michael A. Peroutka,CST,0
CALLAWAY,012 GUTHRIE,President,,Ralph Nader,WI,0
CALLAWAY,012 GUTHRIE,U.S. House,9,Kenny Hulshof,REP,186
CALLAWAY,012 GUTHRIE,U.S. House,9,Tamara Millay,LIB,0
CALLAWAY,012 GUTHRIE,U.S. House,9,Chris Earl,CST,0
CALLAWAY,012 GUTHRIE,U.S. House,9,Linda Jacobsen,DEM,96
CALLAWAY,012 GUTHRIE,U.S. Senate,,Kevin Tull,LIB,0
CALLAWAY,012 GUTHRIE,U.S. Senate,,Don Griffin,CST,0
CALLAWAY,012 GUTHRIE,U.S. Senate,,Nancy Farmer,DEM,107
CALLAWAY,012 GUTHRIE,U.S. Senate,,Christopher Bond,REP,178
CALLAWAY,013 HAMS PRAIRIE,Attorney General,,Jeremiah Nixon,DEM,361
CALLAWAY,013 HAMS PRAIRIE,Attorney General,,Christopher Byrd,REP,150
CALLAWAY,013 HAMS PRAIRIE,Attorney General,,David Browning,LIB,12
CALLAWAY,013 HAMS PRAIRIE,Attorney General,,David Fry,CST,7
CALLAWAY,013 HAMS PRAIRIE,Governor,,Claire McCaskill,DEM,212
CALLAWAY,013 HAMS PRAIRIE,Governor,,Matthew Blunt,REP,319
CALLAWAY,013 HAMS PRAIRIE,Governor,,John Swenson,LIB,7
CALLAWAY,013 HAMS PRAIRIE,Governor,,Robert Wells,CST,6
CALLAWAY,013 HAMS PRAIRIE,Governor,,Kenneth Johnson,WI,0
CALLAWAY,013 HAMS PRAIRIE,Lieutenant Governor,,Rebecca Cook,DEM,227
CALLAWAY,013 HAMS PRAIRIE,Lieutenant Governor,,Peter Kinder,REP,270
CALLAWAY,013 HAMS PRAIRIE,Lieutenant Governor,,Michael Ferguson,LIB,18
CALLAWAY,013 HAMS PRAIRIE,Lieutenant Governor,,Bruce Hillis,CST,9
CALLAWAY,013 HAMS PRAIRIE,Secretary Of State,,Robin Carnahan,DEM,262
CALLAWAY,013 HAMS PRAIRIE,Secretary Of State,,Catherine Hanaway,REP,246
CALLAWAY,013 HAMS PRAIRIE,Secretary Of State,,Christopher Davis,LIB,15
CALLAWAY,013 HAMS PRAIRIE,Secretary Of State,,Donna Ivanovich,CST,7
CALLAWAY,013 HAMS PRAIRIE,State House,20,John Stafford,DEM,201
CALLAWAY,013 HAMS PRAIRIE,State House,20,Danielle Moore,REP,337
CALLAWAY,013 HAMS PRAIRIE,State Treasurer,,Mark Powell,DEM,166
CALLAWAY,013 HAMS PRAIRIE,State Treasurer,,Sarah Steelman,REP,351
CALLAWAY,013 HAMS PRAIRIE,State Treasurer,,Lisa Emerson,LIB,3
CALLAWAY,013 HAMS PRAIRIE,State Treasurer,,Chris Fluharty,CST,6
CALLAWAY,013 HAMS PRAIRIE,President,,John F. Kerry,DEM,184
CALLAWAY,013 HAMS PRAIRIE,President,,George W. Bush,REP,351
CALLAWAY,013 HAMS PRAIRIE,President,,Michael Badnarik,LIB,4
CALLAWAY,013 HAMS PRAIRIE,President,,Michael A. Peroutka,CST,5
CALLAWAY,013 HAMS PRAIRIE,President,,Ralph Nader,WI,0
CALLAWAY,013 HAMS PRAIRIE,U.S. House,9,Kenny Hulshof,REP,385
CALLAWAY,013 HAMS PRAIRIE,U.S. House,9,Tamara Millay,LIB,5
CALLAWAY,013 HAMS PRAIRIE,U.S. House,9,Chris Earl,CST,7
CALLAWAY,013 HAMS PRAIRIE,U.S. House,9,Linda Jacobsen,DEM,133
CALLAWAY,013 HAMS PRAIRIE,U.S. Senate,,Kevin Tull,LIB,2
CALLAWAY,013 HAMS PRAIRIE,U.S. Senate,,Don Griffin,CST,8
CALLAWAY,013 HAMS PRAIRIE,U.S. Senate,,Nancy Farmer,DEM,176
CALLAWAY,013 HAMS PRAIRIE,U.S. Senate,,Christopher Bond,REP,356
CALLAWAY,014 HATTON,Attorney General,,Jeremiah Nixon,DEM,197
CALLAWAY,014 HATTON,Attorney General,,Christopher Byrd,REP,158
CALLAWAY,014 HATTON,Attorney General,,David Browning,LIB,4
CALLAWAY,014 HATTON,Attorney General,,David Fry,CST,0
CALLAWAY,014 HATTON,Governor,,Claire McCaskill,DEM,104
CALLAWAY,014 HATTON,Governor,,Matthew Blunt,REP,261
CALLAWAY,014 HATTON,Governor,,John Swenson,LIB,2
CALLAWAY,014 HATTON,Governor,,Robert Wells,CST,0
CALLAWAY,014 HATTON,Governor,,Kenneth Johnson,WI,0
CALLAWAY,014 HATTON,Lieutenant Governor,,Rebecca Cook,DEM,120
CALLAWAY,014 HATTON,Lieutenant Governor,,Peter Kinder,REP,230
CALLAWAY,014 HATTON,Lieutenant Governor,,Michael Ferguson,LIB,4
CALLAWAY,014 HATTON,Lieutenant Governor,,Bruce Hillis,CST,1
CALLAWAY,014 HATTON,Secretary Of State,,Robin Carnahan,DEM,128
CALLAWAY,014 HATTON,Secretary Of State,,Catherine Hanaway,REP,221
CALLAWAY,014 HATTON,Secretary Of State,,Christopher Davis,LIB,5
CALLAWAY,014 HATTON,Secretary Of State,,Donna Ivanovich,CST,3
CALLAWAY,014 HATTON,State House,21,Lloyd Becker,DEM,91
CALLAWAY,014 HATTON,State House,21,Steven Hobbs,REP,269
CALLAWAY,014 HATTON,State Treasurer,,Mark Powell,DEM,86
CALLAWAY,014 HATTON,State Treasurer,,Sarah Steelman,REP,262
CALLAWAY,014 HATTON,State Treasurer,,Lisa Emerson,LIB,7
CALLAWAY,014 HATTON,State Treasurer,,Chris Fluharty,CST,0
CALLAWAY,014 HATTON,President,,John F. Kerry,DEM,89
CALLAWAY,014 HATTON,President,,George W. Bush,REP,279
CALLAWAY,014 HATTON,President,,Michael Badnarik,LIB,0
CALLAWAY,014 HATTON,President,,Michael A. Peroutka,CST,0
CALLAWAY,014 HATTON,President,,Ralph Nader,WI,0
CALLAWAY,014 HATTON,U.S. House,9,Kenny Hulshof,REP,292
CALLAWAY,014 HATTON,U.S. House,9,Tamara Millay,LIB,2
CALLAWAY,014 HATTON,U.S. House,9,Chris Earl,CST,0
CALLAWAY,014 HATTON,U.S. House,9,Linda Jacobsen,DEM,72
CALLAWAY,014 HATTON,U.S. Senate,,Kevin Tull,LIB,1
CALLAWAY,014 HATTON,U.S. Senate,,Don Griffin,CST,2
CALLAWAY,014 HATTON,U.S. Senate,,Nancy Farmer,DEM,78
CALLAWAY,014 HATTON,U.S. Senate,,Christopher Bond,REP,283
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Attorney General,,Jeremiah Nixon,DEM,362
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Attorney General,,Christopher Byrd,REP,220
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Attorney General,,David Browning,LIB,13
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Attorney General,,David Fry,CST,5
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Governor,,Claire McCaskill,DEM,225
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Governor,,Matthew Blunt,REP,370
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Governor,,John Swenson,LIB,4
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Governor,,Robert Wells,CST,4
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Governor,,Kenneth Johnson,WI,0
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Lieutenant Governor,,Rebecca Cook,DEM,221
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Lieutenant Governor,,Peter Kinder,REP,349
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Lieutenant Governor,,Michael Ferguson,LIB,21
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Lieutenant Governor,,Bruce Hillis,CST,3
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Secretary Of State,,Robin Carnahan,DEM,276
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Secretary Of State,,Catherine Hanaway,REP,300
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Secretary Of State,,Christopher Davis,LIB,19
CALLAWAY,015 HOLTS SUMMIT-WD. 1,Secretary Of State,,Donna Ivanovich,CST,4
CALLAWAY,015 HOLTS SUMMIT-WD. 1,State House,20,John Stafford,DEM,233
CALLAWAY,015 HOLTS SUMMIT-WD. 1,State House,20,Danielle Moore,REP,365
CALLAWAY,015 HOLTS SUMMIT-WD. 1,State Treasurer,,Mark Powell,DEM,185
CALLAWAY,015 HOLTS SUMMIT-WD. 1,State Treasurer,,Sarah Steelman,REP,393
CALLAWAY,015 HOLTS SUMMIT-WD. 1,State Treasurer,,Lisa Emerson,LIB,10
CALLAWAY,015 HOLTS SUMMIT-WD. 1,State Treasurer,,Chris Fluharty,CST,5
CALLAWAY,015 HOLTS SUMMIT-WD. 1,President,,John F. Kerry,DEM,201
CALLAWAY,015 HOLTS SUMMIT-WD. 1,President,,George W. Bush,REP,401
CALLAWAY,015 HOLTS SUMMIT-WD. 1,President,,Michael Badnarik,LIB,2
CALLAWAY,015 HOLTS SUMMIT-WD. 1,President,,Michael A. Peroutka,CST,2
CALLAWAY,015 HOLTS SUMMIT-WD. 1,President,,Ralph Nader,WI,0
CALLAWAY,015 HOLTS SUMMIT-WD. 1,U.S. House,9,Linda Jacobsen,DEM,166
CALLAWAY,015 HOLTS SUMMIT-WD. 1,U.S. House,9,Kenny Hulshof,REP,412
CALLAWAY,015 HOLTS SUMMIT-WD. 1,U.S. House,9,Tamara Millay,LIB,13
CALLAWAY,015 HOLTS SUMMIT-WD. 1,U.S. House,9,Chris Earl,CST,3
CALLAWAY,015 HOLTS SUMMIT-WD. 1,U.S. Senate,,Kevin Tull,LIB,5
CALLAWAY,015 HOLTS SUMMIT-WD. 1,U.S. Senate,,Don Griffin,CST,6
CALLAWAY,015 HOLTS SUMMIT-WD. 1,U.S. Senate,,Nancy Farmer,DEM,185
CALLAWAY,015 HOLTS SUMMIT-WD. 1,U.S. Senate,,Christopher Bond,REP,404
CALLAWAY,016 HOLTS SUMMIT-WD. 2,Attorney General,,Jeremiah Nixon,DEM,387
CALLAWAY,016 HOLTS SUMMIT-WD. 2,Attorney General,,Christopher Byrd,REP,217
CALLAWAY,016 HOLTS SUMMIT-WD. 2,Attorney General,,David Browning,LIB,7
CALLAWAY,016 HOLTS SUMMIT-WD. 2,Attorney General,,David Fry,CST,3
CALLAWAY,016 HOLTS SUMMIT-WD. 2,Governor,,Claire McCaskill,DEM,242
